submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,pop,,,,,
8/27/2020,TN,149179,145743,3436,1826,143,2812133,,,,,
8/27/2020,TX,597737,,,5600,0,9977436,,,,,
8/27/2020,UT,51167,50729,438,297,2,979709,,,,,
8/27/2020,VA,117592,112446,5146,1013,51,3364939,,,,,
8/27/2020,VT,1586,,,9,0,322539,,,,,
8/27/2020,WA,72703,,,542,0,2885677,,,,,
8/27/2020,WI,78004,73138,4866,912,34,2624358,,,,,
8/27/2020,WV,9633,9458,175,93,-1,881917,,,,,
8/27/2020,WY,3722,3166,556,38,7,261868,,,,,
8/28/2020,AK,5092,,,117,0,306967,,,,,
8/28/2020,AL,122185,113723,8462,1162,233,2171853,,,,,
8/28/2020,AR,59583,,,838,0,1316299,,,,,
8/28/2020,AZ,200658,198978,1680,519,45,2844526,,,,,
8/28/2020,CA,688858,,,5329,0,13680081,,,,,
8/28/2020,CO,56773,52958,3815,430,34,2212898,,,,,
8/28/2020,CT,52495,50387,2108,145,13,1487891,,,,,
8/28/2020,DC,13851,,,57,0,296719,,,,,
8/28/2020,DE,17349,16336,1013,373,24,405885,,,,,
8/28/2020,FL,609074,,,3732,258,8989580,,,,,
8/28/2020,GA,275134,263374,11760,2678,337,4088801,,,,,
8/28/2020,HI,8113,,,310,0,519508,,,,,
8/28/2020,IA,62828,,,1344,1450,1336417,,,,,
8/28/2020,ID,31384,29088,2296,262,15,667796,,,,,
8/28/2020,IL,231185,229483,1702,2434,285,5296715,,,,,
8/28/2020,IN,91313,,,809,0,2795541,,,,,
8/28/2020,KS,41048,39861,1187,1111,57,1233215,,,,,
8/28/2020,KY,46757,42811,3946,779,137,1927164,,,,,
8/28/2020,LA,146944,,,606,0,1964981,,,,,
8/28/2020,MA,127306,117888,9418,438,0,2808254,,,,,
8/28/2020,MD,107294,,,630,0,2378814,,,,,
8/28/2020,ME,4436,3981,455,-1,0,721830,,,,,
8/28/2020,MI,111136,100699,10437,793,52,4532233,,,,,
8/28/2020,MN,73240,,,0,0,2347201,,,,,
8/28/2020,MO,80992,,,1418,0,2712729,,,,,
8/28/2020,MS,81294,77822,3472,0,0,1274719,,,,,
8/28/2020,MT,7063,7063,0,134,0,482825,,,,,
8/28/2020,NC,165122,162496,2626,1479,69,4327528,,,,,
8/28/2020,ND,11484,11484,0,374,0,317498,,,,,
8/28/2020,NE,33436,,,335,0,796793,,,,,
8/28/2020,NH,7216,,,22,0,614754,,,,,
8/28/2020,NJ,194384,,,403,45,3553562,,,,,
8/28/2020,NM,25042,,,122,0,901388,,,,,
8/28/2020,NV,68115,,,624,-8,1173814,,,,,
8/28/2020,NY,199357,,,366,0,8108103,,,,,
8/28/2020,OH,120124,113725,6399,1296,60,5127508,,,,,
8/28/2020,OK,61371,,,820,105,1664378,,,,,
8/28/2020,OR,26054,24775,1279,293,0,1675562,,,,,
8/28/2020,PA,131991,128250,3741,835,15,5567315,,,,,
8/28/2020,RI,21683,,,94,0,463388,,,,,
8/28/2020,SC,120185,117466,2719,1177,61,2137683,,,,,
8/28/2020,SD,12517,,,323,0,363438,,,,,
8/28/2020,TN,150815,147326,3489,1636,53,2812133,,,,,
8/28/2020,TX,601768,,,4031,0,9977436,,,,,
8/28/2020,UT,51704,51258,446,537,8,979709,,,,,
8/28/2020,VA,118809,113623,5186,1217,40,3364939,,,,,
8/28/2020,VT,1589,,,3,0,322539,,,,,
8/28/2020,WA,73301,,,598,0,2885677,,,,,
8/28/2020,WI,78868,73981,4887,864,21,2624358,,,,,
8/28/2020,WV,9824,9644,180,191,5,881917,,,,,
8/28/2020,WY,3763,3196,567,41,11,261868,,,,,
8/29/2020,AK,5182,,,90,0,306967,,,,,
8/29/2020,AL,123889,115284,8605,1704,143,2171853,,,,,
8/29/2020,AR,60378,,,795,0,1316299,,,,,
8/29/2020,AZ,201287,199579,1708,629,28,2844526,,,,,
8/29/2020,CA,693839,,,4981,0,13680081,,,,,
8/29/2020,CO,57041,53209,3832,268,17,2212898,,,,,
8/29/2020,CT,52495,50387,2108,0,0,1487891,,,,,
8/29/2020,DC,13925,,,74,0,296719,,,,,
8/29/2020,DE,17456,16441,1015,107,2,405885,,,,,
8/29/2020,FL,612206,,,3132,0,8989580,,,,,
8/29/2020,GA,277688,265751,11937,2554,177,4088801,,,,,
8/29/2020,HI,8313,,,200,0,519508,,,,,
8/29/2020,IA,63199,,,371,0,1336417,,,,,
8/29/2020,ID,31677,29374,2303,293,7,667796,,,,,
8/29/2020,IL,233065,231363,1702,1880,0,5296715,,,,,
8/29/2020,IN,92434,,,1121,0,2795541,,,,,
8/29/2020,KS,41048,39861,1187,0,0,1233215,,,,,
8/29/2020,KY,47577,43507,4070,820,124,1927164,,,,,
8/29/2020,LA,146944,,,0,0,1964981,,,,,
8/29/2020,MA,127727,118309,9418,421,0,2808254,,,,,
8/29/2020,MD,107791,,,497,0,2378814,,,,,
8/29/2020,ME,4489,4032,457,53,2,721830,,,,,
8/29/2020,MI,111975,101478,10497,839,60,4532233,,,,,
8/29/2020,MN,75214,,,1974,0,2347201,,,,,
8/29/2020,MO,82190,,,1198,0,2712729,,,,,
8/29/2020,MS,82029,78445,3584,735,112,1274719,,,,,
8/29/2020,MT,7251,7251,0,188,0,482825,,,,,
8/29/2020,NC,166845,164190,2655,1723,29,4327528,,,,,
8/29/2020,ND,11484,11484,0,0,0,317498,,,,,
8/29/2020,NE,33753,,,317,0,796793,,,,,
8/29/2020,NH,7246,,,30,0,614754,,,,,
8/29/2020,NJ,194756,,,372,23,3553562,,,,,
8/29/2020,NM,25178,,,136,0,901388,,,,,
8/29/2020,NV,68717,,,602,-7,1173814,,,,,
8/29/2020,NY,199714,,,357,0,8108103,,,,,
8/29/2020,OH,121340,114911,6429,1216,30,5127508,,,,,
8/29/2020,OK,62653,,,1282,191,1664378,,,,,
8/29/2020,OR,26293,25014,1279,239,0,1675562,,,,,
8/29/2020,PA,132834,129056,3778,843,37,5567315,,,,,
8/29/2020,RI,21683,,,0,0,463388,,,,,
8/29/2020,SC,121712,118910,2802,1527,83,2137683,,,,,
8/29/2020,SD,12942,,,425,0,363438,,,,,
8/29/2020,TN,152280,148681,3599,1465,110,2812133,,,,,
8/29/2020,TX,606530,,,4762,0,9977436,,,,,
8/29/2020,UT,52145,51699,446,441,0,979709,,,,,
8/29/2020,VA,119747,114514,5233,938,47,3364939,,,,,
8/29/2020,VT,1616,,,27,0,322539,,,,,
8/29/2020,WA,73879,,,578,0,2885677,,,,,
8/29/2020,WI,79730,74800,4930,862,43,2624358,,,,,
8/29/2020,WV,9967,9784,183,143,3,881917,,,,,
8/29/2020,WY,3784,3210,574,21,7,261868,,,,,
8/30/2020,AK,5226,,,44,0,306967,,,,,
8/30/2020,AL,125235,116456,8779,1346,174,2171853,,,,,
8/30/2020,AR,60856,,,478,0,1316299,,,,,
8/30/2020,AZ,201661,199948,1713,374,5,2844526,,,,,
8/30/2020,CA,699909,,,6070,0,13680081,,,,,
8/30/2020,CO,57223,53394,3829,182,-3,2212898,,,,,
8/30/2020,CT,52495,50387,2108,0,0,1487891,,,,,
8/30/2020,DC,13959,,,34,0,296719,,,,,
8/30/2020,DE,17343,16346,997,-113,-18,405885,,,,,
8/30/2020,FL,614753,,,2547,325,8989580,,,,,
8/30/2020,GA,279049,267031,12018,1361,81,4088801,,,,,
8/30/2020,HI,8443,,,130,0,519508,,,,,
8/30/2020,IA,64208,,,1009,38,1336417,,,,,
8/30/2020,ID,31867,29556,2311,190,8,667796,,,,,
8/30/2020,IL,235057,233355,1702,1992,0,5296715,,,,,
8/30/2020,IN,93313,,,879,0,2795541,,,,,
8/30/2020,KS,41048,39861,1187,0,0,1233215,,,,,
8/30/2020,KY,48032,43901,4131,455,61,1927164,,,,,
8/30/2020,LA,148568,,,1624,0,1964981,,,,,
8/30/2020,MA,127901,118483,9418,174,0,2808254,,,,,
8/30/2020,MD,108249,,,458,0,2378814,,,,,
8/30/2020,ME,4526,4060,466,37,9,721830,,,,,
8/30/2020,MI,112526,102017,10509,551,12,4532233,,,,,
8/30/2020,MN,75864,,,650,0,2347201,,,,,
8/30/2020,MO,83655,,,1465,0,2712729,,,,,
8/30/2020,MS,82950,79165,3785,921,201,1274719,,,,,
8/30/2020,MT,7340,7340,0,89,0,482825,,,,,
8/30/2020,NC,168797,166127,2670,1952,15,4327528,,,,,
8/30/2020,ND,11816,11816,0,332,0,317498,,,,,
8/30/2020,NE,34046,,,293,0,796793,,,,,
8/30/2020,NH,7254,,,8,0,614754,,,,,
8/30/2020,NJ,195070,,,314,23,3553562,,,,,
8/30/2020,NM,25283,,,105,0,901388,,,,,
8/30/2020,NV,69164,,,447,0,1173814,,,,,
8/30/2020,NY,200131,,,417,0,8108103,,,,,
8/30/2020,OH,122262,115806,6456,922,27,5127508,,,,,
8/30/2020,OK,63328,,,675,0,1664378,,,,,
8/30/2020,OR,26554,25275,1279,261,0,1675562,,,,,
8/30/2020,PA,133504,129703,3801,670,23,5567315,,,,,
8/30/2020,RI,21683,,,0,0,463388,,,,,
8/30/2020,SC,122620,119771,2849,908,47,2137683,,,,,
8/30/2020,SD,13322,,,380,0,363438,,,,,
8/30/2020,TN,153115,149469,3646,835,47,2812133,,,,,
8/30/2020,TX,610354,,,3824,0,9977436,,,,,
8/30/2020,UT,52508,52063,445,363,-1,979709,,,,,
8/30/2020,VA,120594,115334,5260,847,27,3364939,,,,,
8/30/2020,VT,1624,,,8,0,322539,,,,,
8/30/2020,WA,74320,,,441,0,2885677,,,,,
8/30/2020,WI,80300,75337,4963,570,33,2624358,,,,,
8/30/2020,WV,10110,9928,182,143,-1,881917,,,,,
8/30/2020,WY,3820,3245,575,36,1,261868,,,,,
8/31/2020,AK,5263,,,37,0,306967,,,,,
8/31/2020,AL,126058,117152,8906,823,127,2171853,,,,,
8/31/2020,AR,61224,,,368,0,1316299,,,,,
8/31/2020,AZ,201835,200104,1731,174,18,2844526,,,,,
8/31/2020,CA,704085,,,4176,0,13680081,,,,,
8/31/2020,CO,57424,53579,3845,201,16,2212898,,,,,
8/31/2020,CT,52879,50753,2126,384,18,1487891,,,,,
8/31/2020,DC,13992,,,33,0,296719,,,,,
8/31/2020,DE,17535,16537,998,192,1,405885,,,,,
8/31/2020,FL,616629,,,1876,103,8989580,,,,,
8/31/2020,GA,280769,268533,12236,1720,218,4088801,,,,,
8/31/2020,HI,8622,,,179,0,519508,,,,,
8/31/2020,IA,64823,,,615,12,1336417,,,,,
8/31/2020,ID,32088,29747,2341,221,30,667796,,,,,
8/31/2020,IL,236725,235023,1702,1668,0,5296715,,,,,
8/31/2020,IN,94196,,,883,0,2795541,,,,,
8/31/2020,KS,42612,41425,1187,1564,0,1233215,,,,,
8/31/2020,KY,48396,44212,4184,364,53,1927164,,,,,
8/31/2020,LA,148894,,,326,0,1964981,,,,,
8/31/2020,MA,128202,118784,9418,301,0,2808254,,,,,
8/31/2020,MD,108863,,,614,0,2378814,,,,,
8/31/2020,ME,4548,4081,467,22,1,721830,,,,,
8/31/2020,MI,113025,102468,10557,499,48,4532233,,,,,
8/31/2020,MN,75864,,,0,0,2347201,,,,,
8/31/2020,MO,84697,,,1042,0,2712729,,,,,
8/31/2020,MS,83584,79650,3934,634,149,1274719,,,,,
8/31/2020,MT,7493,7493,0,153,0,482825,,,,,
8/31/2020,NC,170084,167313,2771,1287,101,4327528,,,,,
8/31/2020,ND,12000,12000,0,184,0,317498,,,,,
8/31/2020,NE,34287,,,241,0,796793,,,,,
8/31/2020,NH,7275,,,21,0,614754,,,,,
8/31/2020,NJ,195470,,,400,51,3553562,,,,,
8/31/2020,NM,25352,,,69,0,901388,,,,,
8/31/2020,NV,69484,,,320,0,1173814,,,,,
8/31/2020,NY,200519,,,388,0,8108103,,,,,
8/31/2020,OH,123157,116666,6491,895,35,5127508,,,,,
8/31/2020,OK,64108,,,780,73,1664378,,,,,
8/31/2020,OR,26713,25434,1279,159,0,1675562,,,,,
8/31/2020,PA,134025,130211,3814,521,13,5567315,,,,,
8/31/2020,RI,21949,,,266,0,463388,,,,,
8/31/2020,SC,123567,120675,2892,947,43,2137683,,,,,
8/31/2020,SD,13509,,,187,0,363438,,,,,
8/31/2020,TN,154933,151250,3683,1818,37,2812133,,,,,
8/31/2020,TX,612969,,,2615,0,9977436,,,,,
8/31/2020,UT,52792,52344,448,284,3,979709,,,,,
8/31/2020,VA,121615,116294,5321,1021,61,3364939,,,,,
8/31/2020,VT,1629,,,5,0,322539,,,,,
8/31/2020,WA,74635,,,315,0,2885677,,,,,
8/31/2020,WI,80568,75603,4965,268,2,2624358,,,,,
8/31/2020,WV,10250,10066,184,140,2,881917,,,,,
8/31/2020,WY,3842,3264,578,22,3,261868,,,,,
9/1/2020,AK,5298,,,35,0,306967,,,,,
9/1/2020,AL,127616,118134,9482,1558,576,2171853,,,,,
9/1/2020,AR,61497,,,273,0,1316299,,,,,
9/1/2020,AZ,202342,200608,1734,507,3,2844526,,,,,
9/1/2020,CA,707797,,,3712,0,13680081,,,,,
9/1/2020,CO,57775,53878,3897,351,52,2212898,,,,,
9/1/2020,CT,53006,50883,2123,127,-3,1487891,,,,,
9/1/2020,DC,14049,,,57,0,296719,,,,,
9/1/2020,DE,17535,16537,998,0,0,405885,,,,,
9/1/2020,FL,624116,,,7487,356,8989580,,,,,
9/1/2020,GA,283281,270774,12507,2512,271,4088801,,,,,
9/1/2020,HI,8961,,,339,0,519508,,,,,
9/1/2020,IA,65448,,,625,55,1336417,,,,,
9/1/2020,ID,32368,29969,2399,280,58,667796,,,,,
9/1/2020,IL,238217,236515,1702,1492,0,5296715,,,,,
9/1/2020,IN,94891,,,695,0,2795541,,,,,
9/1/2020,KS,42612,41425,1187,0,0,1233215,,,,,
9/1/2020,KY,49185,44824,4361,789,177,1927164,,,,,
9/1/2020,LA,149583,,,689,0,1964981,,,,,
9/1/2020,MA,128888,119138,9750,686,332,2808254,,,,,
9/1/2020,MD,109319,,,456,0,2378814,,,,,
9/1/2020,ME,4548,4081,467,0,0,721830,,,,,
9/1/2020,MI,113820,103186,10634,795,77,4532233,,,,,
9/1/2020,MN,77085,,,1221,0,2347201,,,,,
9/1/2020,MO,85755,,,1058,0,2712729,,,,,
9/1/2020,MS,83584,79650,3934,0,0,1274719,,,,,
9/1/2020,MT,7689,7689,0,196,0,482825,,,,,
9/1/2020,NC,172293,169424,2869,2209,98,4327528,,,,,
9/1/2020,ND,12267,12267,0,267,0,317498,,,,,
9/1/2020,NE,34574,,,287,0,796793,,,,,
9/1/2020,NH,7297,,,22,0,614754,,,,,
9/1/2020,NJ,195843,,,373,43,3553562,,,,,
9/1/2020,NM,25460,,,108,0,901388,,,,,
9/1/2020,NV,69884,,,400,-5,1173814,,,,,
9/1/2020,NY,200968,,,449,0,8108103,,,,,
9/1/2020,OH,124610,118048,6562,1453,71,5127508,,,,,
9/1/2020,OK,64780,59399,5381,672,0,1664378,,,,,
9/1/2020,OR,26946,25639,1307,233,28,1675562,,,,,
9/1/2020,PA,134795,130961,3834,770,20,5567315,,,,,
9/1/2020,RI,22002,,,53,0,463388,,,,,
9/1/2020,SC,124354,121382,2972,787,80,2137683,,,,,
9/1/2020,SD,13749,,,240,0,363438,,,,,
9/1/2020,TN,156329,152527,3802,1396,119,2812133,,,,,
9/1/2020,TX,617333,,,4364,0,9977436,,,,,
9/1/2020,UT,53150,52697,453,358,5,979709,,,,,
9/1/2020,VA,122542,117141,5401,927,80,3364939,,,,,
9/1/2020,VT,1634,,,5,0,322539,,,,,
9/1/2020,WA,74939,,,304,0,2885677,,,,,
9/1/2020,WI,81604,76584,5020,1036,55,2624358,,,,,
9/1/2020,WV,10507,10321,186,257,2,881917,,,,,
9/1/2020,WY,3866,3282,584,24,6,261868,,,,,
9/2/2020,AK,5364,,,66,0,306967,,,,,
9/2/2020,AL,128239,118220,10019,623,537,2171853,,,,,
9/2/2020,AR,62112,,,615,0,1316299,,,,,
9/2/2020,AZ,202861,201111,1750,519,16,2844526,,,,,
9/2/2020,CA,712052,,,4255,0,13680081,,,,,
9/2/2020,CO,58019,54109,3910,244,13,2212898,,,,,
9/2/2020,CT,53108,50978,2130,102,7,1487891,,,,,
9/2/2020,DC,14077,,,28,0,296719,,,,,
9/2/2020,DE,17653,16663,990,118,-8,405885,,,,,
9/2/2020,FL,626426,,,2310,317,8989580,,,,,
9/2/2020,GA,285667,272755,12912,2386,405,4088801,,,,,
9/2/2020,HI,9169,,,208,0,519508,,,,,
9/2/2020,IA,66266,,,818,49,1336417,,,,,
9/2/2020,ID,32664,30227,2437,296,38,667796,,,,,
9/2/2020,IL,240345,238643,1702,2128,0,5296715,,,,,
9/2/2020,IN,95750,,,859,0,2795541,,,,,
9/2/2020,KS,43940,42559,1381,1328,194,1233215,,,,,
9/2/2020,KY,49991,45497,4494,806,133,1927164,,,,,
9/2/2020,LA,150734,,,1151,195,1964981,,,,,
9/2/2020,MA,129176,119426,9750,288,0,2808254,,,,,
9/2/2020,MD,110012,,,693,0,2378814,,,,,
9/2/2020,ME,4617,4145,472,69,5,721830,,,,,
9/2/2020,MI,114468,103710,10758,648,124,4532233,,,,,
9/2/2020,MN,77085,,,0,0,2347201,,,,,
9/2/2020,MO,87213,,,1458,0,2712729,,,,,
9/2/2020,MS,85116,80832,4284,1532,350,1274719,,,,,
9/2/2020,MT,7867,7867,0,178,0,482825,,,,,
9/2/2020,NC,173509,170553,2956,1216,87,4327528,,,,,
9/2/2020,ND,12629,12629,0,362,0,317498,,,,,
9/2/2020,NE,34995,,,421,0,796793,,,,,
9/2/2020,NH,7309,,,12,0,614754,,,,,
9/2/2020,NJ,196189,,,346,41,3553562,,,,,
9/2/2020,NM,25612,,,152,0,901388,,,,,
9/2/2020,NV,70122,,,238,-1,1173814,,,,,
9/2/2020,NY,201412,,,444,0,8108103,,,,,
9/2/2020,OH,125767,119157,6610,1157,48,5127508,,,,,
9/2/2020,OK,65752,60108,5644,972,263,1664378,,,,,
9/2/2020,OR,27075,25768,1307,129,0,1675562,,,,,
9/2/2020,PA,135611,131752,3859,816,25,5567315,,,,,
9/2/2020,RI,22078,,,76,0,463388,,,,,
9/2/2020,SC,125184,122091,3093,830,121,2137683,,,,,
9/2/2020,SD,14003,,,254,0,363438,,,,,
9/2/2020,TN,157831,153898,3933,1502,131,2812133,,,,,
9/2/2020,TX,621667,,,4334,0,9977436,,,,,
9/2/2020,UT,53603,53143,460,453,7,979709,,,,,
9/2/2020,VA,123668,118190,5478,1126,77,3364939,,,,,
9/2/2020,VT,1630,,,-4,0,322539,,,,,
9/2/2020,WA,75377,,,438,0,2885677,,,,,
9/2/2020,WI,82182,77129,5053,578,33,2624358,,,,,
9/2/2020,WV,10642,10453,189,135,3,881917,,,,,
9/2/2020,WY,3911,3311,600,45,16,261868,,,,,
9/3/2020,AK,5466,,,102,0,306967,,,,,
9/3/2020,AL,129285,118601,10684,1046,665,2171853,,,,,
9/3/2020,AR,63504,,,1392,423,1316299,,,,,
9/3/2020,AZ,203953,202183,1770,1092,20,2844526,,,,,
9/3/2020,CA,717177,,,5125,0,13680081,,,,,
9/3/2020,CO,58287,54367,3920,268,10,2212898,,,,,
9/3/2020,CT,53209,51076,2133,101,3,1487891,,,,,
9/3/2020,DC,14135,,,58,0,296719,,,,,
9/3/2020,DE,17752,16762,990,99,0,405885,,,,,
9/3/2020,FL,629913,,,3487,388,8989580,,,,,
9/3/2020,GA,288640,275441,13199,2973,287,4088801,,,,,
9/3/2020,HI,9436,,,267,0,519508,,,,,
9/3/2020,IA,67151,,,885,24,1336417,,,,,
9/3/2020,ID,32927,30489,2438,263,1,667796,,,,,
9/3/2020,IL,241705,240003,1702,1360,0,5296715,,,,,
9/3/2020,IN,96854,,,1104,0,2795541,,,,,
9/3/2020,KS,43940,42559,1381,0,0,1233215,,,,,
9/3/2020,KY,50885,46166,4719,894,225,1927164,,,,,
9/3/2020,LA,151547,,,813,0,1964981,,,,,
9/3/2020,MA,129596,119819,9777,420,27,2808254,,,,,
9/3/2020,MD,110831,,,819,0,2378814,,,,,
9/3/2020,ME,4632,4164,468,15,-4,721830,,,,,
9/3/2020,MI,115242,104395,10847,774,89,4532233,,,,,
9/3/2020,MN,78966,,,1881,0,2347201,,,,,
9/3/2020,MO,88610,,,1397,0,2712729,,,,,
9/3/2020,MS,85116,80832,4284,0,0,1274719,,,,,
9/3/2020,MT,8000,8000,0,133,0,482825,,,,,
9/3/2020,NC,175225,172209,3016,1716,60,4327528,,,,,
9/3/2020,ND,12973,12973,0,344,0,317498,,,,,
9/3/2020,NE,35469,,,474,0,796793,,,,,
9/3/2020,NH,7347,,,38,0,614754,,,,,
9/3/2020,NJ,196611,,,422,44,3553562,,,,,
9/3/2020,NM,25812,,,200,0,901388,,,,,
9/3/2020,NV,70474,,,352,1,1173814,,,,,
9/3/2020,NY,201997,,,585,0,8108103,,,,,
9/3/2020,OH,127112,120471,6641,1345,31,5127508,,,,,
9/3/2020,OK,66868,61017,5851,1116,207,1664378,,,,,
9/3/2020,OR,27336,26029,1307,261,0,1675562,,,,,
9/3/2020,PA,136771,132874,3897,1160,38,5567315,,,,,
9/3/2020,RI,22143,,,65,0,463388,,,,,
9/3/2020,SC,126636,123406,3230,1452,137,2137683,,,,,
9/3/2020,SD,14337,,,334,0,363438,,,,,
9/3/2020,TN,159546,155474,4072,1715,139,2812133,,,,,
9/3/2020,TX,625347,,,3680,0,9977436,,,,,
9/3/2020,UT,54061,53597,464,458,4,979709,,,,,
9/3/2020,VA,124779,119259,5520,1111,42,3364939,,,,,
9/3/2020,VT,1632,,,2,0,322539,,,,,
9/3/2020,WA,75856,,,479,0,2885677,,,,,
9/3/2020,WI,82922,77856,5066,740,13,2624358,,,,,
9/3/2020,WV,10845,10653,192,203,3,881917,,,,,
9/3/2020,WY,3939,3334,605,28,5,261868,,,,,
9/4/2020,AK,5586,,,120,0,306967,,,,,
9/4/2020,AL,130393,119289,11104,1108,420,2171853,,,,,
9/4/2020,AR,64678,,,1174,80,1316299,,,,,
9/4/2020,AZ,204681,202895,1786,728,16,2844526,,,,,
9/4/2020,CA,722283,,,5106,0,13680081,,,,,
9/4/2020,CO,58655,54709,3946,368,26,2212898,,,,,
9/4/2020,CT,53365,51221,2144,156,11,1487891,,,,,
9/4/2020,DC,14186,,,51,0,296719,,,,,
9/4/2020,DE,17892,16902,990,140,0,405885,,,,,
9/4/2020,FL,633060,,,3147,319,8989580,,,,,
9/4/2020,GA,290938,277494,13444,2298,245,4088801,,,,,
9/4/2020,HI,9655,,,219,0,519508,,,,,
9/4/2020,IA,68256,,,1105,14,1336417,,,,,
9/4/2020,ID,33196,30734,2462,269,24,667796,,,,,
9/4/2020,IL,247299,245371,1928,5594,226,5296715,,,,,
9/4/2020,IN,97884,,,1030,0,2795541,,,,,
9/4/2020,KS,45220,43800,1420,1280,39,1233215,,,,,
9/4/2020,KY,51677,46846,4831,792,112,1927164,,,,,
9/4/2020,LA,152369,,,822,0,1964981,,,,,
9/4/2020,MA,129815,120038,9777,219,0,2808254,,,,,
9/4/2020,MD,111607,,,776,0,2378814,,,,,
9/4/2020,ME,4667,4197,470,35,2,721830,,,,,
9/4/2020,MI,116295,105377,10918,1053,71,4532233,,,,,
9/4/2020,MN,78966,,,0,0,2347201,,,,,
9/4/2020,MO,90215,,,1605,0,2712729,,,,,
9/4/2020,MS,85939,81530,4409,823,125,1274719,,,,,
9/4/2020,MT,8019,8019,0,19,0,482825,,,,,
9/4/2020,NC,177346,174254,3092,2121,76,4327528,,,,,
9/4/2020,ND,13334,13334,0,361,0,317498,,,,,
9/4/2020,NE,35661,,,192,0,796793,,,,,
9/4/2020,NH,7368,,,21,0,614754,,,,,
9/4/2020,NJ,197119,,,508,59,3553562,,,,,
9/4/2020,NM,25902,,,90,0,901388,,,,,
9/4/2020,NV,70963,,,489,0,1173814,,,,,
9/4/2020,NY,202536,,,539,0,8108103,,,,,
9/4/2020,OH,128444,121765,6679,1332,38,5127508,,,,,
9/4/2020,OK,66868,61017,5851,0,0,1664378,,,,,
9/4/2020,OR,27601,26294,1307,265,0,1675562,,,,,
9/4/2020,PA,137662,133731,3931,891,34,5567315,,,,,
9/4/2020,RI,22243,,,100,0,463388,,,,,
9/4/2020,SC,128211,124892,3319,1575,89,2137683,,,,,
9/4/2020,SD,14596,,,259,0,363438,,,,,
9/4/2020,TN,160597,156398,4199,1051,127,2812133,,,,,
9/4/2020,TX,630829,,,5482,0,9977436,,,,,
9/4/2020,UT,54646,54180,466,585,2,979709,,,,,
9/4/2020,VA,125727,120191,5536,948,16,3364939,,,,,
9/4/2020,VT,1642,,,10,0,322539,,,,,
9/4/2020,WA,76335,,,479,0,2885677,,,,,
9/4/2020,WI,84464,79354,5110,1542,44,2624358,,,,,
9/4/2020,WV,11037,10846,191,192,-1,881917,,,,,
9/4/2020,WY,3989,3373,616,50,11,261868,,,,,
9/5/2020,AK,5679,,,93,0,306967,,,,,
9/5/2020,AL,131803,120327,11476,1410,372,2171853,,,,,
9/5/2020,AR,65226,,,548,33,1316299,,,,,
9/5/2020,AZ,205516,203722,1794,835,8,2844526,,,,,
9/5/2020,CA,727239,,,4956,0,13680081,,,,,
9/5/2020,CO,58989,54980,4009,334,63,2212898,,,,,
9/5/2020,CT,53365,51221,2144,0,0,1487891,,,,,
9/5/2020,DC,14238,,,52,0,296719,,,,,
9/5/2020,DE,18043,17053,990,151,0,405885,,,,,
9/5/2020,FL,636653,,,3593,377,8989580,,,,,
9/5/2020,GA,293208,279688,13520,2270,76,4088801,,,,,
9/5/2020,HI,9816,,,161,0,519508,,,,,
9/5/2020,IA,69247,,,991,19,1336417,,,,,
9/5/2020,ID,33477,30999,2478,281,16,667796,,,,,
9/5/2020,IL,250105,248177,1928,2806,0,5296715,,,,,
9/5/2020,IN,98961,,,1077,0,2795541,,,,,
9/5/2020,KS,45220,43839,1381,0,-39,1233215,,,,,
9/5/2020,KY,51677,46846,4831,0,0,1927164,,,,,
9/5/2020,LA,152369,,,0,0,1964981,,,,,
9/5/2020,MA,130253,120454,9799,438,22,2808254,,,,,
9/5/2020,MD,112119,,,512,0,2378814,,,,,
9/5/2020,ME,4682,4210,472,15,2,721830,,,,,
9/5/2020,MI,117191,106215,10976,896,58,4532233,,,,,
9/5/2020,MN,80587,,,1621,0,2347201,,,,,
9/5/2020,MO,92202,,,1987,0,2712729,,,,,
9/5/2020,MS,86888,82235,4653,949,244,1274719,,,,,
9/5/2020,MT,8164,8164,0,145,0,482825,,,,,
9/5/2020,NC,178932,175815,3117,1586,25,4327528,,,,,
9/5/2020,ND,13631,13631,0,297,0,317498,,,,,
9/5/2020,NE,35805,,,144,0,796793,,,,,
9/5/2020,NH,7424,,,56,0,614754,,,,,
9/5/2020,NJ,197486,,,367,42,3553562,,,,,
9/5/2020,NM,26048,,,146,0,901388,,,,,
9/5/2020,NV,71353,,,390,0,1173814,,,,,
9/5/2020,NY,203058,,,522,0,8108103,,,,,
9/5/2020,OH,129785,123079,6706,1341,27,5127508,,,,,
9/5/2020,OK,69294,63182,6112,2426,261,1664378,,,,,
9/5/2020,OR,27856,26549,1307,255,0,1675562,,,,,
9/5/2020,PA,138625,134643,3982,963,51,5567315,,,,,
9/5/2020,RI,22243,,,0,0,463388,,,,,
9/5/2020,SC,129360,125943,3417,1149,98,2137683,,,,,
9/5/2020,SD,14889,,,293,0,363438,,,,,
9/5/2020,TN,162362,158070,4292,1765,93,2812133,,,,,
9/5/2020,TX,635315,,,4486,0,9977436,,,,,
9/5/2020,UT,55006,54540,466,360,0,979709,,,,,
9/5/2020,VA,126926,121317,5609,1199,73,3364939,,,,,
9/5/2020,VT,1647,,,5,0,322539,,,,,
